연도,일시,측정소,PM2.5
4,03-09 01:00,모종동,0.061213017
4,03-09 02:00,모종동,0.056864753
4,03-09 03:00,모종동,0.059773453
4,03-09 04:00,모종동,0.07628943
4,03-09 05:00,모종동,0.09391993
4,03-09 06:00,모종동,0.09927805
4,03-09 07:00,모종동,0.10323717
4,03-09 08:00,모종동,0.113838196
4,03-09 09:00,모종동,0.09724671
4,03-09 10:00,모종동,0.05295503
4,03-09 11:00,모종동,0.07262781
4,03-09 12:00,모종동,0.14205702
4,03-09 13:00,모종동,0.102506645
4,03-09 14:00,모종동,0.07523347
4,03-09 15:00,모종동,0.045741085
4,03-09 16:00,모종동,0.029077554
4,03-09 17:00,모종동,0.021988505
4,03-09 18:00,모종동,0.024180926
4,03-09 19:00,모종동,0.026534308
4,03-09 20:00,모종동,0.028816327
4,03-09 21:00,모종동,0.042616457
4,03-09 22:00,모종동,0.06244047
4,03-09 23:00,모종동,0.12269512
4,03-10 00:00,모종동,0.12916169
4,03-10 01:00,모종동,0.1092052
4,03-10 02:00,모종동,0.120216444
4,03-10 03:00,모종동,0.12491364
4,03-10 04:00,모종동,0.11643758
4,03-10 05:00,모종동,0.096004836
4,03-10 06:00,모종동,0.074163154
4,03-10 07:00,모종동,0.060231864
4,03-10 08:00,모종동,0.04933873
4,03-10 09:00,모종동,0.033598512
4,03-10 10:00,모종동,0.009058937
4,03-10 11:00,모종동,0.039658874
4,03-10 12:00,모종동,-0.04343
4,03-10 13:00,모종동,-0.073086545
4,03-10 14:00,모종동,-0.049564913
4,03-10 15:00,모종동,-0.029589802
4,03-10 16:00,모종동,-0.012077957
4,03-10 17:00,모종동,-1.3887882e-05
4,03-10 18:00,모종동,0.003015831
4,03-10 19:00,모종동,-0.015818283
4,03-10 20:00,모종동,-0.0538712
4,03-10 21:00,모종동,-0.08273648
4,03-10 22:00,모종동,-0.0871486
4,03-10 23:00,모종동,-0.064839445
4,03-11 00:00,모종동,-0.076810285
4,03-11 01:00,모종동,-0.06713994
4,03-11 02:00,모종동,-0.046095133
4,03-11 03:00,모종동,-0.037590258
4,03-11 04:00,모종동,-0.032147296
4,03-11 05:00,모종동,-0.026403256
4,03-11 06:00,모종동,-0.011453122
4,03-11 07:00,모종동,0.023989305
4,03-11 08:00,모종동,0.032128304
4,03-11 09:00,모종동,-0.044158205
4,03-11 10:00,모종동,-0.03743135
4,03-11 11:00,모종동,0.006945789
4,03-11 12:00,모종동,0.019644372
4,03-11 13:00,모종동,0.027028233
4,03-11 14:00,모종동,0.04546924
4,03-11 15:00,모종동,0.059650466
4,03-11 16:00,모종동,0.08304448
4,03-11 17:00,모종동,0.11247079
4,03-11 18:00,모종동,0.14727834
4,03-11 19:00,모종동,0.17497893
4,03-11 20:00,모종동,0.24385333
4,03-11 21:00,모종동,0.32017532
4,03-11 22:00,모종동,0.359682
4,03-11 23:00,모종동,0.6014196
4,03-14 00:00,모종동,0.18221836
4,03-14 01:00,모종동,0.17448612
4,03-14 02:00,모종동,0.17459586
4,03-14 03:00,모종동,0.1776416
4,03-14 04:00,모종동,0.18663561
4,03-14 05:00,모종동,0.19849753
4,03-14 06:00,모종동,0.18583976
4,03-14 07:00,모종동,0.16665734
4,03-14 08:00,모종동,0.14689627
4,03-14 09:00,모종동,0.1218922
4,03-14 10:00,모종동,0.09876548
4,03-14 11:00,모종동,0.105479404
4,03-14 12:00,모종동,0.14377835
4,03-14 13:00,모종동,0.13538638
4,03-14 14:00,모종동,0.10215561
4,03-14 15:00,모종동,0.078279205
4,03-14 16:00,모종동,0.06078667
4,03-14 17:00,모종동,0.045303933
4,03-14 18:00,모종동,0.037996758
4,03-14 19:00,모종동,0.041138053
4,03-14 20:00,모종동,0.08448027
4,03-14 21:00,모종동,0.14066404
4,03-14 22:00,모종동,0.18859996
4,03-14 23:00,모종동,0.25048518
4,03-15 00:00,모종동,0.24052946
4,03-15 01:00,모종동,0.23806824
4,03-15 02:00,모종동,0.24817903
4,03-15 03:00,모종동,0.24871774
4,03-15 04:00,모종동,0.2379544
4,03-15 05:00,모종동,0.2273098
4,03-15 06:00,모종동,0.21133867
4,03-15 07:00,모종동,0.1897636
4,03-15 08:00,모종동,0.1714638
4,03-15 09:00,모종동,0.16221407
4,03-15 10:00,모종동,0.1494604
4,03-15 11:00,모종동,0.15662134
4,03-15 12:00,모종동,0.10312824
4,03-15 13:00,모종동,0.081643425
4,03-15 14:00,모종동,0.10672186
4,03-15 15:00,모종동,0.13169812
4,03-15 16:00,모종동,0.15219478
4,03-15 17:00,모종동,0.15924984
4,03-15 18:00,모종동,0.15478358
4,03-15 19:00,모종동,0.15233564
4,03-15 20:00,모종동,0.16096401
4,03-15 21:00,모종동,0.15295483
4,03-15 22:00,모종동,0.12233664
4,03-15 23:00,모종동,0.11002208
4,03-16 00:00,모종동,0.10892943
4,03-16 01:00,모종동,0.12591341
4,03-16 02:00,모종동,0.13066287
4,03-16 03:00,모종동,0.11644587
4,03-16 04:00,모종동,0.1075513
4,03-16 05:00,모종동,0.10079025
4,03-16 06:00,모종동,0.07439761
4,03-16 07:00,모종동,0.046414316
4,03-16 08:00,모종동,0.031410813
4,03-16 09:00,모종동,0.018372938
4,03-16 10:00,모종동,0.062735796
4,03-16 11:00,모종동,0.11437106
4,03-16 12:00,모종동,0.1363366
4,03-16 13:00,모종동,0.15331493
4,03-16 14:00,모종동,0.1653964
4,03-16 15:00,모종동,0.18084903
4,03-16 16:00,모종동,0.2107437
4,03-16 17:00,모종동,0.28371388
4,03-16 18:00,모종동,0.3330096
4,03-16 19:00,모종동,0.34026343
4,03-16 20:00,모종동,0.3382799
4,03-16 21:00,모종동,0.3300635
4,03-16 22:00,모종동,0.3412185
4,03-16 23:00,모종동,0.75319123
4,03-19 00:00,모종동,0.070797056
4,03-19 01:00,모종동,0.07313798
4,03-19 02:00,모종동,0.073872186
4,03-19 03:00,모종동,0.08533639
4,03-19 04:00,모종동,0.10387936
4,03-19 05:00,모종동,0.11649957
4,03-19 06:00,모종동,0.102381006
4,03-19 07:00,모종동,0.086609125
4,03-19 08:00,모종동,0.064202845
4,03-19 09:00,모종동,0.047831424
4,03-19 10:00,모종동,0.029867373
4,03-19 11:00,모종동,0.06252678
4,03-19 12:00,모종동,0.10252729
4,03-19 13:00,모종동,0.072226025
4,03-19 14:00,모종동,0.037148662
4,03-19 15:00,모종동,0.008021884
4,03-19 16:00,모종동,-0.009299878
4,03-19 17:00,모종동,-0.024331637
4,03-19 18:00,모종동,-0.039993
4,03-19 19:00,모종동,-0.04144251
4,03-19 20:00,모종동,-0.00025093555
4,03-19 21:00,모종동,0.05392298
4,03-19 22:00,모종동,0.10514553
4,03-19 23:00,모종동,0.15877981
4,03-20 00:00,모종동,0.16950445
4,03-20 01:00,모종동,0.15720043
4,03-20 02:00,모종동,0.1620276
4,03-20 03:00,모종동,0.15636685
4,03-20 04:00,모종동,0.14213783
4,03-20 05:00,모종동,0.12540099
4,03-20 06:00,모종동,0.10578953
4,03-20 07:00,모종동,0.08577715
4,03-20 08:00,모종동,0.07127561
4,03-20 09:00,모종동,0.06348741
4,03-20 10:00,모종동,0.0867662
4,03-20 11:00,모종동,0.08642024
4,03-20 12:00,모종동,0.013066977
4,03-20 13:00,모종동,0.010967776
4,03-20 14:00,모종동,0.032745242
4,03-20 15:00,모종동,0.046846196
4,03-20 16:00,모종동,0.060374975
4,03-20 17:00,모종동,0.070020765
4,03-20 18:00,모종동,0.068394735
4,03-20 19:00,모종동,0.06765711
4,03-20 20:00,모종동,0.08284643
4,03-20 21:00,모종동,0.08787188
4,03-20 22:00,모종동,0.06802191
4,03-20 23:00,모종동,0.05861953
4,03-21 00:00,모종동,0.07173574
4,03-21 01:00,모종동,0.08337198
4,03-21 02:00,모종동,0.08273835
4,03-21 03:00,모종동,0.06451411
4,03-21 04:00,모종동,0.05421149
4,03-21 05:00,모종동,0.040203735
4,03-21 06:00,모종동,0.00962311
4,03-21 07:00,모종동,-0.015501857
4,03-21 08:00,모종동,-0.030219167
4,03-21 09:00,모종동,-0.06928349
4,03-21 10:00,모종동,-0.04935798
4,03-21 11:00,모종동,-0.023197643
4,03-21 12:00,모종동,0.002757579
4,03-21 13:00,모종동,0.014400035
4,03-21 14:00,모종동,0.023619667
4,03-21 15:00,모종동,0.031663835
4,03-21 16:00,모종동,0.053093195
4,03-21 17:00,모종동,0.13703433
4,03-21 18:00,모종동,0.19776474
4,03-21 19:00,모종동,0.2049888
4,03-21 20:00,모종동,0.20118019
4,03-21 21:00,모종동,0.1918826
4,03-21 22:00,모종동,0.22749081
4,03-21 23:00,모종동,0.5071012
4,03-24 00:00,모종동,0.08912628
4,03-24 01:00,모종동,0.092958935
4,03-24 02:00,모종동,0.099999785
4,03-24 03:00,모종동,0.11068049
4,03-24 04:00,모종동,0.12620407
4,03-24 05:00,모종동,0.13731945
4,03-24 06:00,모종동,0.123922296
4,03-24 07:00,모종동,0.10417288
4,03-24 08:00,모종동,0.08746732
4,03-24 09:00,모종동,0.07281596
4,03-24 10:00,모종동,0.062206812
4,03-24 11:00,모종동,0.09625895
4,03-24 12:00,모종동,0.12674385
4,03-24 13:00,모종동,0.09774331
4,03-24 14:00,모종동,0.059261747
4,03-24 15:00,모종동,0.029292144
4,03-24 16:00,모종동,0.010829516
4,03-24 17:00,모종동,-0.0044714883
4,03-24 18:00,모종동,-0.019880287
4,03-24 19:00,모종동,-0.018634167
4,03-24 20:00,모종동,0.023848504
4,03-24 21:00,모종동,0.07994737
4,03-24 22:00,모종동,0.1305784
4,03-24 23:00,모종동,0.18470469
4,03-25 00:00,모종동,0.1959464
4,03-25 01:00,모종동,0.18348664
4,03-25 02:00,모종동,0.18796764
4,03-25 03:00,모종동,0.18212226
4,03-25 04:00,모종동,0.16790427
4,03-25 05:00,모종동,0.1524882
4,03-25 06:00,모종동,0.13447809
4,03-25 07:00,모종동,0.11512622
4,03-25 08:00,모종동,0.10062173
4,03-25 09:00,모종동,0.09257506
4,03-25 10:00,모종동,0.11407584
4,03-25 11:00,모종동,0.11205116
4,03-25 12:00,모종동,0.039454296
4,03-25 13:00,모종동,0.03485585
4,03-25 14:00,모종동,0.057094105
4,03-25 15:00,모종동,0.07085336
4,03-25 16:00,모종동,0.08343198
4,03-25 17:00,모종동,0.091174364
4,03-25 18:00,모종동,0.08999547
4,03-25 19:00,모종동,0.09280505
4,03-25 20:00,모종동,0.11002966
4,03-25 21:00,모종동,0.11550706
4,03-25 22:00,모종동,0.09644622
4,03-25 23:00,모종동,0.0882876
4,03-26 00:00,모종동,0.10159412
4,03-26 01:00,모종동,0.11306238
4,03-26 02:00,모종동,0.11163111
4,03-26 03:00,모종동,0.09375978
4,03-26 04:00,모종동,0.08476344
4,03-26 05:00,모종동,0.07077265
4,03-26 06:00,모종동,0.037999213
4,03-26 07:00,모종동,0.01063025
4,03-26 08:00,모종동,-0.0049283206
4,03-26 09:00,모종동,-0.045538843
4,03-26 10:00,모종동,-0.022977583
4,03-26 11:00,모종동,0.005680561
4,03-26 12:00,모종동,0.03216646
4,03-26 13:00,모종동,0.043670446
4,03-26 14:00,모종동,0.05311826
4,03-26 15:00,모종동,0.06000887
4,03-26 16:00,모종동,0.08470576
4,03-26 17:00,모종동,0.17375943
4,03-26 18:00,모종동,0.23342645
4,03-26 19:00,모종동,0.23973277
4,03-26 20:00,모종동,0.23319529
4,03-26 21:00,모종동,0.22129138
4,03-26 22:00,모종동,0.25447902
4,03-26 23:00,모종동,0.4888126
4,03-29 00:00,모종동,0.11624879
4,03-29 01:00,모종동,0.12284747
4,03-29 02:00,모종동,0.13160369
4,03-29 03:00,모종동,0.1382057
4,03-29 04:00,모종동,0.14574426
4,03-29 05:00,모종동,0.15312442
4,03-29 06:00,모종동,0.14261803
4,03-29 07:00,모종동,0.11716699
4,03-29 08:00,모종동,0.09195345
4,03-29 09:00,모종동,0.069843985
4,03-29 10:00,모종동,0.052644063
4,03-29 11:00,모종동,0.075157166
4,03-29 12:00,모종동,0.09108916
4,03-29 13:00,모종동,0.07603047
4,03-29 14:00,모종동,0.043797575
4,03-29 15:00,모종동,0.021744438
4,03-29 16:00,모종동,0.005878471
4,03-29 17:00,모종동,-0.009273082
4,03-29 18:00,모종동,-0.020495445
4,03-29 19:00,모종동,-0.024565302
4,03-29 20:00,모종동,0.014945485
4,03-29 21:00,모종동,0.07137158
4,03-29 22:00,모종동,0.120020986
4,03-29 23:00,모종동,0.17866045
4,03-30 00:00,모종동,0.18431881
4,03-30 01:00,모종동,0.16430312
4,03-30 02:00,모종동,0.16443506
4,03-30 03:00,모종동,0.15869704
4,03-30 04:00,모종동,0.14462426
4,03-30 05:00,모종동,0.1285313
4,03-30 06:00,모종동,0.11039319
4,03-30 07:00,모종동,0.08963665
4,03-30 08:00,모종동,0.07048075
4,03-30 09:00,모종동,0.059681907
4,03-30 10:00,모종동,0.07625279
4,03-30 11:00,모종동,0.069508016
4,03-30 12:00,모종동,0.0012763217
4,03-30 13:00,모종동,-0.008303277
4,03-30 14:00,모종동,0.024682157
4,03-30 15:00,모종동,0.05146093
4,03-30 16:00,모종동,0.069934554
4,03-30 17:00,모종동,0.081866674
4,03-30 18:00,모종동,0.08083225
4,03-30 19:00,모종동,0.07555653
4,03-30 20:00,모종동,0.08350267
4,03-30 21:00,모종동,0.07806038
4,03-30 22:00,모종동,0.044494838
4,03-30 23:00,모종동,0.026981719
4,03-31 00:00,모종동,0.026316632
4,03-31 01:00,모종동,0.047271363
4,03-31 02:00,모종동,0.054963082
4,03-31 03:00,모종동,0.043509558
4,03-31 04:00,모종동,0.037201747
4,03-31 05:00,모종동,0.030256636
4,03-31 06:00,모종동,0.008999221
4,03-31 07:00,모종동,-0.017259054
4,03-31 08:00,모종동,-0.0340721
4,03-31 09:00,모종동,-0.052096702
4,03-31 10:00,모종동,-0.008302618
4,03-31 11:00,모종동,0.033689678
4,03-31 12:00,모종동,0.0547572
4,03-31 13:00,모종동,0.07120225
4,03-31 14:00,모종동,0.08214942
4,03-31 15:00,모종동,0.094149984
4,03-31 16:00,모종동,0.115842365
4,03-31 17:00,모종동,0.19357851
4,03-31 18:00,모종동,0.26164103
4,03-31 19:00,모종동,0.27059996
4,03-31 20:00,모종동,0.2690553
4,03-31 21:00,모종동,0.26091793
4,03-31 22:00,모종동,0.31629178
4,03-31 23:00,모종동,0.7198869
4,04-03 00:00,모종동,0.044884212
4,04-03 01:00,모종동,0.043779477
4,04-03 02:00,모종동,0.049391404
4,04-03 03:00,모종동,0.052848928
4,04-03 04:00,모종동,0.0390049
4,04-03 05:00,모종동,0.015659109
4,04-03 06:00,모종동,-0.00613109
4,04-03 07:00,모종동,-0.025791883
4,04-03 08:00,모종동,-0.035969734
4,04-03 09:00,모종동,-0.041083038
4,04-03 10:00,모종동,-0.04072714
4,04-03 11:00,모종동,0.012306169
4,04-03 12:00,모종동,0.030196235
4,04-03 13:00,모종동,-0.011879191
4,04-03 14:00,모종동,-0.049993366
4,04-03 15:00,모종동,-0.09273444
4,04-03 16:00,모종동,-0.139584
4,04-03 17:00,모종동,-0.15835966
4,04-03 18:00,모종동,-0.12686002
4,04-03 19:00,모종동,-0.07124043
4,04-03 20:00,모종동,-0.013785768
4,04-03 21:00,모종동,0.044369876
4,04-03 22:00,모종동,0.095909074
4,04-03 23:00,모종동,0.1520675
4,04-04 00:00,모종동,0.16192536
4,04-04 01:00,모종동,0.144354
4,04-04 02:00,모종동,0.14048016
4,04-04 03:00,모종동,0.13643786
4,04-04 04:00,모종동,0.13937587
4,04-04 05:00,모종동,0.1375503
4,04-04 06:00,모종동,0.13686754
4,04-04 07:00,모종동,0.14163288
4,04-04 08:00,모종동,0.14928728
4,04-04 09:00,모종동,0.15014815
4,04-04 10:00,모종동,0.16067244
4,04-04 11:00,모종동,0.1523252
4,04-04 12:00,모종동,0.106775954
4,04-04 13:00,모종동,0.08432929
4,04-04 14:00,모종동,0.08781026
4,04-04 15:00,모종동,0.10138793
4,04-04 16:00,모종동,0.120395765
4,04-04 17:00,모종동,0.13162793
4,04-04 18:00,모종동,0.14963774
4,04-04 19:00,모종동,0.16379745
4,04-04 20:00,모종동,0.1598583
4,04-04 21:00,모종동,0.14824043
4,04-04 22:00,모종동,0.12966675
4,04-04 23:00,모종동,0.14534655
4,04-05 00:00,모종동,0.13636455
4,04-05 01:00,모종동,0.14033942
4,04-05 02:00,모종동,0.1400195
4,04-05 03:00,모종동,0.13039032
4,04-05 04:00,모종동,0.10605708
4,04-05 05:00,모종동,0.06893796
4,04-05 06:00,모종동,0.049391568
4,04-05 07:00,모종동,0.03843809
4,04-05 08:00,모종동,0.013160676
4,04-05 09:00,모종동,-0.051379487
4,04-05 10:00,모종동,-0.025124367
4,04-05 11:00,모종동,0.0072578453
4,04-05 12:00,모종동,0.037651353
4,04-05 13:00,모종동,0.036478087
4,04-05 14:00,모종동,0.047755703
4,04-05 15:00,모종동,0.08438079
4,04-05 16:00,모종동,0.15854104
4,04-05 17:00,모종동,0.20198664
4,04-05 18:00,모종동,0.21779399
4,04-05 19:00,모종동,0.19505559
4,04-05 20:00,모종동,0.16903342
4,04-05 21:00,모종동,0.15806347
4,04-05 22:00,모종동,0.18648778
4,04-05 23:00,모종동,0.656672
4,04-08 00:00,모종동,0.15277907
4,04-08 01:00,모종동,0.14639816
4,04-08 02:00,모종동,0.13877958
4,04-08 03:00,모종동,0.13577113
4,04-08 04:00,모종동,0.13995391
4,04-08 05:00,모종동,0.14484045
4,04-08 06:00,모종동,0.13270113
4,04-08 07:00,모종동,0.117848374
4,04-08 08:00,모종동,0.097894855
4,04-08 09:00,모종동,0.08213492
4,04-08 10:00,모종동,0.07708645
4,04-08 11:00,모종동,0.0848113
4,04-08 12:00,모종동,0.113675475
4,04-08 13:00,모종동,0.10022839
4,04-08 14:00,모종동,0.06389161
4,04-08 15:00,모종동,0.040210612
4,04-08 16:00,모종동,0.026920103
4,04-08 17:00,모종동,0.019130014
4,04-08 18:00,모종동,0.009771731
4,04-08 19:00,모종동,-9.362586e-05
4,04-08 20:00,모종동,0.034295067
4,04-08 21:00,모종동,0.08495929
4,04-08 22:00,모종동,0.12535778
4,04-08 23:00,모종동,0.18310183
4,04-09 00:00,모종동,0.19661638
4,04-09 01:00,모종동,0.18392512
4,04-09 02:00,모종동,0.19455817
4,04-09 03:00,모종동,0.20034242
4,04-09 04:00,모종동,0.19452795
4,04-09 05:00,모종동,0.18242684
4,04-09 06:00,모종동,0.16479757
4,04-09 07:00,모종동,0.13968927
4,04-09 08:00,모종동,0.114142135
4,04-09 09:00,모종동,0.096113354
4,04-09 10:00,모종동,0.10505554
4,04-09 11:00,모종동,0.11121702
4,04-09 12:00,모종동,0.04447089
4,04-09 13:00,모종동,0.032370247
4,04-09 14:00,모종동,0.060886614
4,04-09 15:00,모종동,0.08571092
4,04-09 16:00,모종동,0.09975652
4,04-09 17:00,모종동,0.11913988
4,04-09 18:00,모종동,0.11784791
4,04-09 19:00,모종동,0.11330714
4,04-09 20:00,모종동,0.12664777
4,04-09 21:00,모종동,0.12798265
4,04-09 22:00,모종동,0.09887165
4,04-09 23:00,모종동,0.0694464
4,04-10 00:00,모종동,0.06491606
4,04-10 01:00,모종동,0.087394044
4,04-10 02:00,모종동,0.095643215
4,04-10 03:00,모종동,0.080837876
4,04-10 04:00,모종동,0.06978998
4,04-10 05:00,모종동,0.062447898
4,04-10 06:00,모종동,0.03855542
4,04-10 07:00,모종동,0.011892915
4,04-10 08:00,모종동,0.002780579
4,04-10 09:00,모종동,-0.00018183887
4,04-10 10:00,모종동,0.032560565
4,04-10 11:00,모종동,0.06227556
4,04-10 12:00,모종동,0.08281841
4,04-10 13:00,모종동,0.105891824
4,04-10 14:00,모종동,0.12039114
4,04-10 15:00,모종동,0.13440728
4,04-10 16:00,모종동,0.14387801
4,04-10 17:00,모종동,0.19580817
4,04-10 18:00,모종동,0.25082555
4,04-10 19:00,모종동,0.27307206
4,04-10 20:00,모종동,0.2807489
4,04-10 21:00,모종동,0.27738535
4,04-10 22:00,모종동,0.33935618
4,04-10 23:00,모종동,0.67972535
4,04-13 00:00,모종동,0.1407643
4,04-13 01:00,모종동,0.13222072
4,04-13 02:00,모종동,0.12583883
4,04-13 03:00,모종동,0.124183364
4,04-13 04:00,모종동,0.13226643
4,04-13 05:00,모종동,0.14103904
4,04-13 06:00,모종동,0.14448354
4,04-13 07:00,모종동,0.1474824
4,04-13 08:00,모종동,0.12926912
4,04-13 09:00,모종동,0.106646
4,04-13 10:00,모종동,0.095160306
4,04-13 11:00,모종동,0.11712232
4,04-13 12:00,모종동,0.15850171
4,04-13 13:00,모종동,0.13200179
4,04-13 14:00,모종동,0.10011192
4,04-13 15:00,모종동,0.07316801
4,04-13 16:00,모종동,0.059525713
4,04-13 17:00,모종동,0.056837
4,04-13 18:00,모종동,0.060194246
4,04-13 19:00,모종동,0.06533775
4,04-13 20:00,모종동,0.07797179
4,04-13 21:00,모종동,0.09259808
4,04-13 22:00,모종동,0.1361298
4,04-13 23:00,모종동,0.19713104
4,04-14 00:00,모종동,0.19807348
4,04-14 01:00,모종동,0.17707705
4,04-14 02:00,모종동,0.18414822
4,04-14 03:00,모종동,0.19032769
4,04-14 04:00,모종동,0.18310292
4,04-14 05:00,모종동,0.16430525
4,04-14 06:00,모종동,0.14315695
4,04-14 07:00,모종동,0.12402485
4,04-14 08:00,모종동,0.10241917
4,04-14 09:00,모종동,0.07823451
4,04-14 10:00,모종동,0.055929497
4,04-14 11:00,모종동,0.065595895
4,04-14 12:00,모종동,-0.003560491
4,04-14 13:00,모종동,-0.017417364
4,04-14 14:00,모종동,0.014838792
4,04-14 15:00,모종동,0.039778255
4,04-14 16:00,모종동,0.05912458
4,04-14 17:00,모종동,0.068320654
4,04-14 18:00,모종동,0.064524576
4,04-14 19:00,모종동,0.044486955
4,04-14 20:00,모종동,0.015364882
4,04-14 21:00,모종동,0.003537625
4,04-14 22:00,모종동,-0.0025363155
4,04-14 23:00,모종동,-0.0075367037
4,04-15 00:00,모종동,-0.01193884
4,04-15 01:00,모종동,0.015074365
4,04-15 02:00,모종동,0.037264384
4,04-15 03:00,모종동,0.035555087
4,04-15 04:00,모종동,0.030269843
4,04-15 05:00,모종동,0.027034938
4,04-15 06:00,모종동,0.030868351
4,04-15 07:00,모종동,0.022618473
4,04-15 08:00,모종동,-0.033493564
4,04-15 09:00,모종동,-0.06234389
4,04-15 10:00,모종동,-0.0184917
4,04-15 11:00,모종동,0.03040862
4,04-15 12:00,모종동,0.04933864
4,04-15 13:00,모종동,0.06777451
4,04-15 14:00,모종동,0.08471855
4,04-15 15:00,모종동,0.101390034
4,04-15 16:00,모종동,0.12745738
4,04-15 17:00,모종동,0.15907982
4,04-15 18:00,모종동,0.19406453
4,04-15 19:00,모종동,0.25594014
4,04-15 20:00,모종동,0.30266702
4,04-15 21:00,모종동,0.33346942
4,04-15 22:00,모종동,0.34114838
4,04-15 23:00,모종동,0.64070094
4,04-18 00:00,모종동,0.088230886
4,04-18 01:00,모종동,0.077683814
4,04-18 02:00,모종동,0.0788165
4,04-18 03:00,모종동,0.09479561
4,04-18 04:00,모종동,0.11755084
4,04-18 05:00,모종동,0.13317767
4,04-18 06:00,모종동,0.12148792
4,04-18 07:00,모종동,0.10259516
4,04-18 08:00,모종동,0.08704508
4,04-18 09:00,모종동,0.06947705
4,04-18 10:00,모종동,0.046275064
4,04-18 11:00,모종동,0.05093336
4,04-18 12:00,모종동,0.097742766
4,04-18 13:00,모종동,0.08547127
4,04-18 14:00,모종동,0.056129552
4,04-18 15:00,모종동,0.027090505
4,04-18 16:00,모종동,0.007546909
4,04-18 17:00,모종동,-0.00875961
4,04-18 18:00,모종동,-0.021782018
4,04-18 19:00,모종동,-0.014295224
4,04-18 20:00,모종동,0.030507796
4,04-18 21:00,모종동,0.08473394
4,04-18 22:00,모종동,0.1368266
4,04-18 23:00,모종동,0.19725627
4,04-19 00:00,모종동,0.18819967
4,04-19 01:00,모종동,0.18954691
4,04-19 02:00,모종동,0.20058504
4,04-19 03:00,모종동,0.19647315
4,04-19 04:00,모종동,0.18226951
4,04-19 05:00,모종동,0.1648089
4,04-19 06:00,모종동,0.14280468
4,04-19 07:00,모종동,0.12240939
4,04-19 08:00,모종동,0.111108996
4,04-19 09:00,모종동,0.10358122
4,04-19 10:00,모종동,0.11511806
4,04-19 11:00,모종동,0.11175564
4,04-19 12:00,모종동,0.057319745
4,04-19 13:00,모종동,0.043988593
4,04-19 14:00,모종동,0.06311412
4,04-19 15:00,모종동,0.075568445
4,04-19 16:00,모종동,0.08994786
4,04-19 17:00,모종동,0.1029817
4,04-19 18:00,모종동,0.1035493
4,04-19 19:00,모종동,0.10612651
4,04-19 20:00,모종동,0.122195005
4,04-19 21:00,모종동,0.12498695
4,04-19 22:00,모종동,0.10523122
4,04-19 23:00,모종동,0.098897405
4,04-20 00:00,모종동,0.10958798
4,04-20 01:00,모종동,0.11504087
4,04-20 02:00,모종동,0.10714561
4,04-20 03:00,모종동,0.085854255
4,04-20 04:00,모종동,0.073468275
4,04-20 05:00,모종동,0.057704628
4,04-20 06:00,모종동,0.027706534
4,04-20 07:00,모종동,0.0066060424
4,04-20 08:00,모종동,-0.009134024
4,04-20 09:00,모종동,-0.050769195
4,04-20 10:00,모종동,-0.022279613
4,04-20 11:00,모종동,0.008299448
4,04-20 12:00,모종동,0.03545691
4,04-20 13:00,모종동,0.044728756
4,04-20 14:00,모종동,0.05473095
4,04-20 15:00,모종동,0.06280726
4,04-20 16:00,모종동,0.09143024
4,04-20 17:00,모종동,0.18952835
4,04-20 18:00,모종동,0.23949009
4,04-20 19:00,모종동,0.24060068
4,04-20 20:00,모종동,0.23322609
4,04-20 21:00,모종동,0.22192432
4,04-20 22:00,모종동,0.25300896
4,04-20 23:00,모종동,0.605736
4,04-23 00:00,모종동,0.13161805
4,04-23 01:00,모종동,0.124370344
4,04-23 02:00,모종동,0.11929254
4,04-23 03:00,모종동,0.11590221
4,04-23 04:00,모종동,0.1191262
4,04-23 05:00,모종동,0.12248258
4,04-23 06:00,모종동,0.11563183
4,04-23 07:00,모종동,0.09814764
4,04-23 08:00,모종동,0.07970944
4,04-23 09:00,모종동,0.06498609
4,04-23 10:00,모종동,0.06113153
4,04-23 11:00,모종동,0.06913461
4,04-23 12:00,모종동,0.10168114
4,04-23 13:00,모종동,0.0822336
4,04-23 14:00,모종동,0.044966742
4,04-23 15:00,모종동,0.022349425
4,04-23 16:00,모종동,0.009135194
4,04-23 17:00,모종동,0.0017026439
4,04-23 18:00,모종동,-0.0044164546
4,04-23 19:00,모종동,-0.0150375785
4,04-23 20:00,모종동,0.017872386
4,04-23 21:00,모종동,0.06832585
4,04-23 22:00,모종동,0.108205825
4,04-23 23:00,모종동,0.16589367
4,04-24 00:00,모종동,0.17735338
4,04-24 01:00,모종동,0.1645368
4,04-24 02:00,모종동,0.17549899
4,04-24 03:00,모종동,0.1811471
4,04-24 04:00,모종동,0.17526871
4,04-24 05:00,모종동,0.16221382
4,04-24 06:00,모종동,0.14550546
4,04-24 07:00,모종동,0.121430375
4,04-24 08:00,모종동,0.09429197
4,04-24 09:00,모종동,0.07604349
4,04-24 10:00,모종동,0.085388795
4,04-24 11:00,모종동,0.091329634
4,04-24 12:00,모종동,0.023021415
4,04-24 13:00,모종동,0.009789847
4,04-24 14:00,모종동,0.038922854
4,04-24 15:00,모종동,0.064598225
4,04-24 16:00,모종동,0.07962867
4,04-24 17:00,모종동,0.093816645
4,04-24 18:00,모종동,0.08900722
4,04-24 19:00,모종동,0.08393054
4,04-24 20:00,모종동,0.097015984
4,04-24 21:00,모종동,0.100430734
4,04-24 22:00,모종동,0.07315117
